t,NORMALIZED_EV,EXPECTED_GDP_INDEX,EXPECTED_UNEMPLOYMENT_INDEX,EXPECTED_INFLATION_INDEX,EXPECTED_MONTHLY_INF_INDEX,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_yearly_market_start,inf_yearly_market_end,inf_monthly_market_start,inf_monthly_market_end
2025-05-09 23:00:00+00:00,0.019279541902514907,-0.005296855016410973,-0.00037730143402825433,0.015000000000000568,-0.005083671201134621,0,0,0,0,0,0,0,0,0,0
2025-05-10 00:00:00+00:00,0.5064209314515811,0.005234562379015983,0.0005411649195821155,-0.013499999999993406,-0.0007030371203597952,0,0,0,0,0,0,0,0,0,0
2025-05-10 01:00:00+00:00,3.5328138409957592,-0.11516904137205586,0.0,0.016999999999995907,0.0026342451874370454,0,0,0,0,0,0,0,0,0,0
2025-05-10 02:00:00+00:00,-3.0380906130644085,-0.02034702372353081,0.0,0.0,-0.00218828116186387,0,0,0,0,0,0,0,0,0,0
2025-05-10 03:00:00+00:00,-0.06945955621863042,0.010225652139766339,0.0,-0.013999999999995794,-0.0007425019453535242,0,0,0,0,0,0,0,0,0,0
2025-05-10 04:00:00+00:00,-0.02035634209117987,-0.005584935987528183,-0.0001638634855538612,0.009999999999990905,0.004980617884754679,0,0,0,0,0,0,0,0,0,0
2025-05-10 05:00:00+00:00,-0.03906321994062445,0.0011148266806912943,0.0001638634855538612,-0.008499999999997954,0.0007370924880660823,0,0,0,0,0,0,0,0,0,0
2025-05-10 06:00:00+00:00,0.015888338700214888,-0.047101183662206836,0.0,-0.01300000000000523,0.003209931542315303,0,0,0,0,0,0,0,0,0,0
2025-05-10 07:00:00+00:00,-0.0059382605968778535,0.009473436597843943,0.0008169135624882529,-0.003999999999990678,-5.820494379804586e-05,0,0,0,0,0,0,0,0,0,0
2025-05-10 08:00:00+00:00,-0.020510919925760263,-0.010176725432160083,0.000162903584310925,-0.0010000000000047748,-0.003622547525864661,0,0,0,0,0,0,0,0,0,0
2025-05-10 09:00:00+00:00,0.0030680053888012537,0.0,-0.0003259665654695709,0.001999999999995339,0.0006088280061078422,0,0,0,0,0,0,0,0,0,0
2025-05-10 10:00:00+00:00,0.013669149942600711,0.004411663925438347,0.0,0.00750000000000739,0.001838526825267195,0,0,0,0,0,0,0,0,0,0
2025-05-10 11:00:00+00:00,0.08924040376271414,0.0547775712985441,0.00016306298115864593,-0.0030000000000001137,-0.0008353641056686456,0,0,0,0,0,0,0,0,0,0
2025-05-10 12:00:00+00:00,-0.19616853079373442,0.0022526347570988037,-0.00016306298115864593,0.0030000000000001137,-0.001602527610884863,0,0,0,0,0,0,0,0,0,0
2025-05-10 13:00:00+00:00,-0.004365559096845217,0.011178728093440782,0.0,0.0,0.002953596584475804,0,0,0,0,0,0,0,0,0,0
2025-05-10 14:00:00+00:00,-0.09889462987759146,0.0007975749916369068,-0.000163222612059144,0.0,-0.0003079621101136354,0,0,0,0,0,0,0,0,0,0
2025-05-10 15:00:00+00:00,0.03375163206989029,0.010262266430245859,0.00032628559321778994,-0.0030000000000001137,-0.006178290714444756,0,0,0,0,0,0,0,0,0,0
2025-05-10 16:00:00+00:00,0.05863655923793587,-0.0068459397057694105,0.0,0.0010000000000047748,0.0011463970763685438,0,0,0,0,0,0,0,0,0,0
2025-05-10 17:00:00+00:00,-0.0031303012630470306,-0.0011371014749812502,0.000162903584310925,0.001999999999995339,0.000714195468788148,0,0,0,0,0,0,0,0,0,0
2025-05-10 18:00:00+00:00,-0.06896466471093277,0.0033815915112853645,0.0,-0.006000000000000227,0.002841183679109349,0,0,0,0,0,0,0,0,0,0
2025-05-10 19:00:00+00:00,0.055380794542061906,0.0030912853023608022,-0.000162903584310925,0.0,-0.0007012779697248561,0,0,0,0,0,0,0,0,0,0
2025-05-10 20:00:00+00:00,-0.0644483318171929,0.014874021830095785,-0.0004896680707418,-0.00549999999999784,-1.9226964553809012e-05,0,0,0,0,0,0,0,0,0,0
2025-05-10 21:00:00+00:00,0.02725812685146245,-0.012987150163112915,0.0,0.007499999999993179,0.002400600657452401,0,0,0,0,0,0,0,0,0,0
2025-05-10 22:00:00+00:00,-0.020238751226370866,0.0034571998179160346,0.0006199081620934521,0.014000000000010004,-0.0034237875131992723,0,0,0,0,0,0,0,0,0,0
2025-05-10 23:00:00+00:00,0.0,0.001154668443135165,-0.0012565389162517704,-0.023499999999998522,-0.00016242163071922278,0,0,0,0,0,0,0,0,0,0
2025-05-11 00:00:00+00:00,0.17075917466148738,-0.008058894857370547,0.0,0.011499999999998067,-0.0004163064969588959,0,0,0,0,0,0,0,0,0,0
2025-05-11 01:00:00+00:00,-0.004026264829265713,0.0022968895925572497,4.897159645622651e-05,-0.0010000000000047748,-0.001783499241184927,0,0,0,0,0,0,0,0,0,0
2025-05-11 02:00:00+00:00,0.0,0.003453803745756545,0.0,0.0,-9.569458893565752e-05,0,0,0,0,0,0,0,0,0,0
2025-05-11 03:00:00+00:00,-0.0077019398539164285,-0.004602812057640904,-0.0002128260954208372,0.0,0.0005756065235971164,0,0,0,0,0,0,0,0,0,0
2025-05-11 04:00:00+00:00,0.004357133391515333,0.00898463180159581,0.001095505196474278,0.0010000000000047748,0.004098467051406374,0,0,0,0,0,0,0,0,0,0
2025-05-11 05:00:00+00:00,0.007694268599079734,0.003142441724122591,0.00016204829040589175,-0.0020000000000095497,0.0016018456070412412,0,0,0,0,0,0,0,0,0,0
2025-05-11 06:00:00+00:00,-0.020857612603103703,-0.001136000485203681,-0.0007520026156839776,0.0020000000000095497,0.0014243969225304909,0,0,0,0,0,0,0,0,0,0
2025-05-11 07:00:00+00:00,0.10161282808453542,0.0,0.0,0.000999999999990564,-0.0016172263394480524,0,0,0,0,0,0,0,0,0,0
2025-05-11 08:00:00+00:00,-0.08530710558008892,0.005690999526507312,-0.0001639280352918604,-0.001999999999995339,-0.0006159674129690984,0,0,0,0,0,0,0,0,0,0
2025-05-11 09:00:00+00:00,0.08062360057462037,-0.0022797021314033827,0.0001639280352918604,0.0,0.0008537266629673468,0,0,0,0,0,0,0,0,0,0
2025-05-11 10:00:00+00:00,-0.05127216438386739,0.0022797021314033827,0.0,0.0,0.001439262433109434,0,0,0,0,0,0,0,0,0,0
2025-05-11 11:00:00+00:00,0.23436605214221728,-0.007843685116142751,0.0,0.0,0.00126326427491108,0,0,0,0,0,0,0,0,0,0
2025-05-11 12:00:00+00:00,-0.013029482562830097,0.007843685116142751,-0.00011486032182972394,0.007000000000005002,-0.0016878133645406024,0,0,0,0,0,0,0,0,0,0
2025-05-11 13:00:00+00:00,-0.04256533827312303,0.00929285049670625,0.00011486032182972394,0.02549999999999386,0.0012835687965520037,0,0,0,0,0,0,0,0,0,0
2025-05-11 14:00:00+00:00,-0.03438485026021709,0.006044165238918708,-0.00011486032182972394,-0.02049999999999841,-0.0022517512260975536,0,0,0,0,0,0,0,0,0,0
2025-05-11 15:00:00+00:00,-0.009803724102615874,0.006542333591951888,-0.00016406489754672293,0.015000000000000568,-0.0011834336946634494,0,0,0,0,0,0,0,0,0,0
2025-05-11 16:00:00+00:00,0.3443421954249928,0.045151071042624835,-0.00016422606150001684,0.0,0.0007610283288386199,0,0,0,0,0,0,0,0,0,0
2025-05-11 17:00:00+00:00,0.16020286106190795,-0.0024437927663853998,0.00016422606150001684,0.0,0.00046103789324547506,0,0,0,0,0,0,0,0,0,0
2025-05-11 18:00:00+00:00,0.02333030849050033,0.0,-0.00016422606150001684,-0.0040000000000048885,0.00035932405748440033,0,0,0,0,0,0,0,0,0,0
2025-05-11 19:00:00+00:00,-0.030589661550376235,0.0,0.00016422606150001684,0.0020000000000095497,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-11 20:00:00+00:00,-0.05742767639740798,0.0,-0.00016422606150001684,0.000999999999990564,-0.001500539164240422,0,0,0,0,0,0,0,0,0,0
2025-05-11 21:00:00+00:00,-0.15123854014816374,0.0,0.00016422606150001684,0.0,-0.006533658449882296,0,0,0,0,0,0,0,0,0,0
2025-05-11 22:00:00+00:00,-0.09199668542617268,0.0,0.0,0.0010000000000047748,-0.00017089273623582812,0,0,0,0,0,0,0,0,0,0
2025-05-11 23:00:00+00:00,-0.15809572760554857,0.005932872688603652,-0.00016422606150001684,0.0010000000000047748,-0.006761649192426944,0,0,0,0,0,0,0,0,0,0
2025-05-12 00:00:00+00:00,-0.04242457656813059,0.0024497795198215044,0.0004431512808764637,0.001999999999995339,0.0010956912809376718,0,0,0,0,0,0,0,0,0,0
2025-05-12 01:00:00+00:00,-0.06948133255251498,0.0,-0.00032801702103313346,0.0,-0.000769160563351079,0,0,0,0,0,0,0,0,0,0
2025-05-12 02:00:00+00:00,0.013340807469408134,0.022280929869893384,4.9091801656686584e-05,-0.0049999999999954525,0.005185931390229825,0,0,0,0,0,0,0,0,0,0
2025-05-12 03:00:00+00:00,0.019961653969826187,0.01000752010182282,-0.00016422606150001684,0.001999999999995339,-0.0009407490862400891,0,0,0,0,0,0,0,0,0,0
2025-05-12 04:00:00+00:00,0.00761661309954853,0.0020084633060974966,0.0002792232455846033,0.0010000000000047748,0.004957529299048247,0,0,0,0,0,0,0,0,0,0
2025-05-12 05:00:00+00:00,0.0,-0.0071403130032337,-0.00011499718408458648,-0.005000000000009663,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-12 06:00:00+00:00,0.0056205574012437864,0.0,0.00011499718408458648,-0.003999999999990678,0.0014919330698575095,0,0,0,0,0,0,0,0,0,0
2025-05-12 07:00:00+00:00,0.25798892729856426,0.019502681618718043,-0.0002792232455846033,-0.0020000000000095497,0.0002640096482195986,0,0,0,0,0,0,0,0,0,0
2025-05-12 08:00:00+00:00,0.22650021633342377,0.014508915391104438,-0.0005008669775605767,-0.024500000000003297,-0.0008033106789611111,0,0,0,0,0,0,0,0,0,0
2025-05-12 09:00:00+00:00,0.1379437789407305,-0.0012309038937701189,0.0001808693589566701,-0.07149999999998613,-0.002352878123403457,0,0,0,0,0,0,0,0,0,0
2025-05-12 10:00:00+00:00,0.4851591943720326,-0.004911476483371757,0.0015638133156414824,0.001999999999995339,-0.00035228988423341434,0,0,0,0,0,0,0,0,0,0
2025-05-12 11:00:00+00:00,0.08191356231203883,0.029370158883494923,6.482717486733236e-05,0.0010000000000047748,0.004375129886554419,0,0,0,0,0,0,0,0,0,0
2025-05-12 12:00:00+00:00,0.2610274517262141,-0.008422655831694215,0.0002106076054104733,-0.0010000000000047748,-0.0004023932106349548,0,0,0,0,0,0,0,0,0,0
2025-05-12 13:00:00+00:00,0.6009940038188146,-0.00615460364352316,-0.0005514062089559957,0.0010000000000047748,-0.00734272810127834,0,0,0,0,0,0,0,0,0,0
2025-05-12 14:00:00+00:00,0.40191213675288573,0.004859086491720177,0.00027597142867819,-0.00750000000000739,0.0025703034483797182,0,0,0,0,0,0,0,0,0,0
2025-05-12 15:00:00+00:00,-0.009781261703765587,-0.007281567111874665,-0.00016226128117580174,-0.028999999999996362,-0.0036872806458632112,0,0,0,0,0,0,0,0,0,0
2025-05-12 16:00:00+00:00,-0.4779276237110892,0.05349251953067835,0.0006640284915420125,0.00549999999999784,-0.002225576597126633,0,0,0,0,0,0,0,0,0,0
2025-05-12 17:00:00+00:00,-0.04192410290406112,0.09123015602125406,-0.00016170209151766812,0.004499999999993065,0.0003787017781320401,0,0,0,0,0,0,0,0,0,0
2025-05-12 18:00:00+00:00,0.015447862416155367,-0.04384087861015473,0.00016170209151766812,-0.006999999999990791,0.0005371669904405962,0,0,0,0,0,0,0,0,0,0
2025-05-12 19:00:00+00:00,0.10804210085979538,0.010193095413811193,-4.8567265679366756e-05,0.000999999999990564,-0.0007891655018852362,0,0,0,0,0,0,0,0,0,0
2025-05-12 20:00:00+00:00,0.09725497405325534,-0.002002165430013747,-6.454396091726267e-05,0.0,-0.005130369311885374,0,0,0,0,0,0,0,0,0,0
2025-05-12 21:00:00+00:00,0.036056319079385446,0.029375521781773273,-0.0005509172649453831,-0.11149999999999238,-0.016490607347037667,0,0,0,0,0,0,0,0,0,0
2025-05-12 22:00:00+00:00,0.024882052322276138,0.034490202428770544,0.0004376960614536074,0.01649999999999352,0.0019607824841614274,0,0,0,0,0,0,0,0,0,0
2025-05-12 23:00:00+00:00,0.00780190921585433,-0.0013116483155641845,-0.0025931138840746826,-0.000999999999990564,,0,0,0,0,0,0,0,0,0,0
2025-05-13 00:00:00+00:00,-0.053493355075924676,0.0017379570300022351,-0.00021342594348539023,-0.0020000000000095497,,0,0,0,0,0,0,0,0,0,0
2025-05-13 01:00:00+00:00,-0.023619217000931947,0.0011928823758609042,0.0,-0.007499999999993179,-0.0008715442090618808,0,0,0,0,0,0,0,0,0,0
2025-05-13 02:00:00+00:00,7.217459733244169e-05,0.0,-0.00011559596889298973,0.007499999999993179,0.008167002495653719,0,0,0,0,0,0,0,0,0,0
2025-05-13 03:00:00+00:00,-0.03964998098259276,-0.00024485798236639766,-0.00011570935387794634,-0.0049999999999954525,0.0012786011479590798,0,0,0,0,0,0,0,0,0,0
2025-05-13 04:00:00+00:00,-0.043170996822634145,0.0,0.0,0.0,-0.0008080450142671225,0,0,0,0,0,0,0,0,0,0
2025-05-13 05:00:00+00:00,-0.014343015813556015,-0.001552565004217854,0.0,-0.045000000000001705,0.005243210304996637,0,0,0,0,0,0,0,0,0,0
2025-05-13 06:00:00+00:00,-0.0954788380034648,-0.03272755252761783,0.00011570935387794634,-0.022499999999993747,0.010270822687758141,0,0,0,0,0,0,0,0,0,0
2025-05-13 07:00:00+00:00,0.03793207581480029,0.0,-0.00011570935387794634,0.0,-0.0036127097560978427,0,0,0,0,0,0,0,0,0,0
2025-05-13 08:00:00+00:00,-0.02902897032781837,0.032076395690495474,0.00011570935387794634,0.0,-0.010791760137536244,0,0,0,0,0,0,0,0,0,0
2025-05-13 09:00:00+00:00,-0.07100152757536993,-0.0063565036575568,-0.00011570935387794634,0.0,0.015888424702438897,0,0,0,0,0,0,0,0,0,0
2025-05-13 10:00:00+00:00,-0.009633552278968338,0.0,0.0,0.0,-0.005642045344089297,0,0,0,0,0,0,0,0,0,0
2025-05-13 11:00:00+00:00,0.18585085575734972,0.0066061651315010295,0.0,-0.00750000000000739,-0.0005155681259196854,0,0,0,0,0,0,0,0,0,0
2025-05-13 12:00:00+00:00,0.09645579455297781,0.015194234340739854,0.00011570935387794634,-0.0049999999999954525,,0,0,0,0,0,0,0,0,0,0
2025-05-13 13:00:00+00:00,-0.1247770937978574,-0.01626439744083541,-0.0002805999730668418,-0.031999999999996476,,0,0,0,0,0,0,0,0,0,0
2025-05-13 14:00:00+00:00,0.02214832564766489,-0.006041165982807684,0.00011584697034550118,0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-13 15:00:00+00:00,0.0,0.006216854868156929,-0.00011584697034550118,-0.023499999999998522,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-13 16:00:00+00:00,0.006647914718398873,0.0021025095652049686,0.0020857589298515222,0.00750000000000739,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-13 17:00:00+00:00,0.023978775977216316,-0.007868844363784433,0.0010840010740338357,-0.007000000000005002,0.0,0,0,0,0,0,0,0,0,0,1
2025-05-13 18:00:00+00:00,-0.053389425928268786,-0.01778060411025706,0.0004840729833262003,-0.007999999999995566,,0,0,0,0,0,0,0,0,0,0
2025-05-13 19:00:00+00:00,0.055158264684404656,-0.0028484946680720213,-0.000565651567640657,-0.0040000000000048885,,0,0,0,0,0,0,0,0,0,0
2025-05-13 20:00:00+00:00,0.05688112020259517,0.008334056692035574,-0.0011464258600000221,0.0,,0,0,0,0,0,0,0,0,1,0
2025-05-13 21:00:00+00:00,-0.05740948097614229,0.0,5.323119913214214e-05,0.0010000000000047748,-0.025776382516298213,0,0,0,0,0,0,0,0,0,0
2025-05-13 22:00:00+00:00,0.017908015996129123,-0.009240411707224894,0.0006589693936263075,-0.03100000000000591,0.0014558809680806917,0,0,0,0,0,0,0,0,0,0
2025-05-13 23:00:00+00:00,0.030516219902661845,0.0061542409019637034,0.0,0.0,-0.006545519303116976,0,0,0,0,0,0,0,0,0,0
2025-05-14 00:00:00+00:00,0.02621582623674179,-0.0015408194916233242,-0.0002754783059657484,0.0020000000000095497,0.0010069758335333745,0,0,0,0,0,0,0,0,0,0
2025-05-14 01:00:00+00:00,0.004885252980385779,-0.004926924087641282,-0.0005927348324803461,-0.0020000000000095497,0.001346922151981289,0,0,0,0,0,0,0,0,0,0
2025-05-14 02:00:00+00:00,-0.3099142851022565,-0.004109404601635447,-0.0014575477315048602,-0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-14 03:00:00+00:00,0.08052119261088553,-0.00398373983738054,-0.003702633395448629,0.001999999999995339,-0.0001609893033815979,0,0,0,0,0,0,0,0,0,0
2025-05-14 04:00:00+00:00,-0.06887291175964005,0.0008190008189785658,0.0008498778241801119,0.0,-0.0009794319294798015,0,0,0,0,0,0,0,0,0,0
2025-05-14 05:00:00+00:00,0.0,-0.0015393675511603533,0.0,0.001999999999995339,-0.002765340546943662,0,0,0,0,0,0,0,0,0,0
2025-05-14 06:00:00+00:00,0.0,-0.0031464957250051384,-0.001958863858945392,-0.0049999999999954525,0.0009834368530192705,0,0,0,0,0,0,0,0,0,0
2025-05-14 07:00:00+00:00,0.0,0.009285984919529255,0.0010811533464760714,0.0010000000000047748,-0.0052609436663715314,0,0,0,0,0,0,0,0,0,0
2025-05-14 08:00:00+00:00,-0.13615460872881968,-0.013078766427724986,0.0,-0.005000000000009663,0.0012388512585914668,0,0,0,0,0,0,0,0,0,0
2025-05-14 09:00:00+00:00,-0.03724315303336301,0.011629460238339107,0.0,0.0,-0.0023340927954933477,0,0,0,0,0,0,0,0,0,0
2025-05-14 10:00:00+00:00,0.26474214912862504,-0.002716311407382932,-0.00016804267359304959,0.0,-0.0070906512490438445,0,0,0,0,0,0,0,0,0,0
2025-05-14 11:00:00+00:00,0.19432157642505832,0.007324926506967699,0.0,-0.06749999999999545,-0.0028796699124740144,0,0,0,0,0,0,0,0,0,0
2025-05-14 12:00:00+00:00,-0.1335928417320238,0.0012956899287388524,-0.00012913132580649744,0.0,0.008542303228253445,0,0,0,0,0,0,0,0,0,0
2025-05-14 13:00:00+00:00,0.030991853295812,0.005334315014422941,-0.0001673616038004866,0.007499999999993179,0.018725983105639443,0,0,0,0,0,0,0,0,0,0
2025-05-14 14:00:00+00:00,0.07072484694282455,0.0,-0.0006166177432760378,-0.013999999999995794,-0.002071067726674869,0,0,0,0,0,0,0,0,0,0
2025-05-14 15:00:00+00:00,-0.00933690407622123,0.0013098623984433289,0.0005865935047211224,-0.0010000000000047748,-0.002237037210022663,0,0,0,0,0,0,0,0,0,0
2025-05-14 16:00:00+00:00,0.14182739396699162,-0.015508691158359511,0.00046559206509755313,-0.001999999999995339,0.0009628966946024775,0,0,0,0,0,0,0,0,0,0
2025-05-14 17:00:00+00:00,0.12727022693744328,0.009529608130478096,0.0029228891685022518,0.0010000000000047748,-0.0004277924209361572,0,0,0,0,0,0,0,0,0,0
2025-05-14 18:00:00+00:00,0.040798347317083206,-0.0015403589167277687,-0.0008172156059202962,-0.09000000000000341,0.0029189776044376003,0,0,0,0,0,0,0,0,0,0
2025-05-14 19:00:00+00:00,0.03526837645444303,-0.005768313450900564,0.0,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-14 20:00:00+00:00,-0.06024174005461269,-0.0006651918005360358,0.0,-0.017000000000010118,0.0026054259680705627,0,0,0,0,0,0,0,0,0,0
2025-05-14 21:00:00+00:00,0.02335025882289088,-0.038083150870861004,0.0,0.015500000000002956,-0.00048801095474004796,0,0,0,0,0,0,0,0,0,0
2025-05-14 22:00:00+00:00,0.014449211152290253,0.0012616879718194696,0.0,-0.013499999999993406,-0.0006244078890489391,0,0,0,0,0,0,0,0,0,0
2025-05-14 23:00:00+00:00,-0.04482127812615744,-0.0058117180764440945,0.003415249569073353,0.003999999999990678,-0.00020691879366552257,0,0,0,0,0,0,0,0,0,0
2025-05-15 00:00:00+00:00,0.0529017325635488,0.004152908203920447,0.0012045822327877431,-0.003999999999990678,0.0010406887780760599,0,0,0,0,0,0,0,0,0,0
2025-05-15 01:00:00+00:00,0.00592428744349327,0.0012657984464397032,-0.0014930351892559202,0.001999999999995339,1.6812260810183943e-06,0,0,0,0,0,0,0,0,0,0
2025-05-15 02:00:00+00:00,-0.05308815029926883,0.030596186495998268,0.0006632260143959456,0.015000000000000568,0.0001441712281433638,0,0,0,0,0,0,0,0,0,0
2025-05-15 03:00:00+00:00,0.0,-0.029672938729873977,0.0001161189840388488,0.006000000000000227,0.00027544707180027217,0,0,0,0,0,0,0,0,0,0
2025-05-15 04:00:00+00:00,-0.07767492961750655,-0.005253817876393896,0.0,-0.00750000000000739,-0.00034707711320436374,0,0,0,0,0,0,0,0,0,0
2025-05-15 05:00:00+00:00,-0.015442698878409544,-0.0020191456425209253,-0.0016366808073939865,-0.0030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-15 06:00:00+00:00,0.015442698878409544,0.0041610629757400375,0.0006621051234958486,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-15 07:00:00+00:00,0.03754452426979782,-0.006323567577268818,-0.0005464374358439272,-0.000999999999990564,-0.00013835886085189486,0,0,0,0,0,0,0,0,0,0
2025-05-15 08:00:00+00:00,0.010786043223456332,0.0015192585989041163,-0.00011566768765192137,-0.015000000000000568,-0.001061930912101161,0,0,0,0,0,0,0,0,0,0
2025-05-15 09:00:00+00:00,0.006451694959760168,-0.002300286099000459,0.0001726288630976569,0.012999999999991019,-0.0022702838165571393,0,0,0,0,0,0,0,0,0,0
2025-05-15 10:00:00+00:00,0.02164443155054574,0.0002455795677747119,0.0,0.0030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-15 11:00:00+00:00,-0.047855461917579944,-0.0030320280100397667,0.00022992219840034522,0.01100000000000989,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-15 12:00:00+00:00,-0.03022762095845888,0.07241915440940261,-0.00011490485600518241,-0.0020000000000095497,-0.00026958268412613506,0,0,0,0,0,0,0,0,0,0
2025-05-15 13:00:00+00:00,-0.025292816348617464,-0.014383433690440484,-0.0005523162947014271,0.00750000000000739,-0.0013376536170000008,0,0,0,0,0,0,0,0,0,0
2025-05-15 14:00:00+00:00,0.13982567483341057,0.00648832246062625,-0.0027956409118417014,0.0,-0.00027390356403600435,0,0,0,0,0,0,0,0,0,0
2025-05-15 15:00:00+00:00,0.0185587685982469,0.0,0.0034320402522070026,-0.023499999999998522,0.0005531014258792766,0,0,0,0,0,0,0,0,0,0
2025-05-15 16:00:00+00:00,-0.09075455112305075,-0.007102776546560108,-0.0026532556918823502,0.001999999999995339,0.0006768353522375037,0,0,0,0,0,0,0,0,0,0
2025-05-15 17:00:00+00:00,0.033799577242218604,-0.004264943792406939,0.0006789220294791676,0.0010000000000047748,0.00018820565118460308,0,0,0,0,0,0,0,0,0,0
2025-05-15 18:00:00+00:00,-0.08485621834613877,0.00634305903363952,0.004448806145120443,0.001999999999995339,-0.0019191050247400199,0,0,0,0,0,0,0,0,0,0
2025-05-15 19:00:00+00:00,0.0005392424992907152,0.0013223907526622725,0.0006434493440394817,-0.001999999999995339,-0.0008455837031675628,0,0,0,0,0,0,0,0,0,0
2025-05-15 20:00:00+00:00,0.08345831734441944,-0.010521524951798256,9.718172979944484e-05,0.003999999999990678,0.007044128811358519,0,0,0,0,0,0,0,0,0,0
2025-05-15 21:00:00+00:00,0.0,0.0,-0.0008053217797652223,0.015000000000000568,0.0007136836886445508,0,0,0,0,0,0,0,0,0,0
2025-05-15 22:00:00+00:00,-0.03433052730608033,-0.005088853950780958,-0.0006509771232288131,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-15 23:00:00+00:00,-0.05646859033379137,-0.017727087127013874,0.0,-0.04399999999999693,-0.003657016683021652,0,0,0,0,0,0,0,0,0,0
2025-05-16 00:00:00+00:00,0.002317632745415743,-0.031175514375348712,0.0001629831422604866,0.0,-0.0007507431998590164,0,0,0,0,0,0,0,0,0,0
2025-05-16 01:00:00+00:00,-0.006400409626216685,-0.0026011211545409196,0.00032548832813006356,0.00750000000000739,-0.0002710029032755301,0,0,0,0,0,0,0,0,0,0
2025-05-16 02:00:00+00:00,0.006400409626216685,0.0012999053830213825,0.001377423659604915,-0.0010000000000047748,5.4068409639285164e-05,0,0,0,0,0,0,0,0,0,0
2025-05-16 03:00:00+00:00,0.03135979249384846,0.0013012157715195372,0.00016383365365868485,-0.0010000000000047748,-0.0035928477444002738,0,0,0,0,0,0,0,0,0,0
2025-05-16 04:00:00+00:00,-0.1099379318330298,-0.0026011211545409196,0.0,0.0020000000000095497,0.0013053133240816805,0,0,0,0,0,0,0,0,0,0
2025-05-16 05:00:00+00:00,0.020895807724083504,0.0012999053830213825,-0.00011435319844110836,-0.0020000000000095497,0.0003111493071372706,0,0,0,0,0,0,0,0,0,0
2025-05-16 06:00:00+00:00,-0.02177196509891477,-0.0012999053830213825,0.00011435319844110836,0.0,0.0013521786592178842,0,0,0,0,0,0,0,0,0,0
2025-05-16 07:00:00+00:00,0.012039295512105141,0.008637269608769316,-0.00011435319844110836,-0.009999999999990905,-0.00043844590811659145,0,0,0,0,0,0,0,0,0,0
2025-05-16 08:00:00+00:00,-0.019886851259872884,0.030653522761653562,-0.0005019706870967866,-0.005000000000009663,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-16 09:00:00+00:00,0.02880951964412315,-0.004391007592701612,-0.000873901284634826,0.0,-0.003521275659821299,0,0,0,0,0,0,0,0,0,0
2025-05-16 10:00:00+00:00,-0.0010912416555699522,0.008738647209170836,0.0027597246639885498,0.0010000000000047748,-0.0004642171077477997,0,0,0,0,0,0,0,0,0,0
2025-05-16 11:00:00+00:00,0.04798371096652598,0.0015415087002708106,-0.0015361390665731278,-0.007499999999993179,-3.6310820803464594e-06,0,0,0,0,0,0,0,0,0,0
2025-05-16 12:00:00+00:00,0.0,-0.0069150508854392,-0.00011242684821866078,0.012000000000000455,6.563194185105203e-05,0,0,0,0,0,0,0,0,0,0
2025-05-16 13:00:00+00:00,-0.017375420189251756,-0.0030792820629983453,0.0011139658442971268,0.000999999999990564,0.0009147602150392231,0,0,0,0,0,0,0,0,0,0
2025-05-16 14:00:00+00:00,0.011841545948628074,0.001539244001236284,0.0,-0.009500000000002728,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-16 15:00:00+00:00,0.035163663110032495,-0.008807610603113858,0.0,0.0,0.0031775508838194355,0,0,0,0,0,0,0,0,0,0
2025-05-16 16:00:00+00:00,0.006421139697878608,-0.003097388566459358,0.0,0.0,0.004172979096978224,0,0,0,0,0,0,0,0,0,0
2025-05-16 17:00:00+00:00,0.05404536696752693,0.002397489691574606,-0.0011625567092039546,0.010000000000005116,-0.0013231557059185661,0,0,0,0,0,0,0,0,0,0
2025-05-16 18:00:00+00:00,-0.023980922616916978,0.0,0.0011625567092039546,0.0010000000000047748,-0.0002062958435260498,0,0,0,0,0,0,0,0,0,0
2025-05-16 19:00:00+00:00,0.0,0.009299740733638373,-0.0004526838145579859,-0.0010000000000047748,0.0002062958435260498,0,0,0,0,0,0,0,0,0,0
2025-05-16 20:00:00+00:00,0.005335185443062329,-0.0017634467422169564,-0.000597422447185636,-0.025000000000005684,0.0,0,0,0,0,0,0,0,0,0,0
2025-05-16 21:00:00+00:00,0.006004201074161664,-0.07013431470113574,0.0002094286509191079,-0.000999999999990564,-0.0010358745088865362,0,0,0,0,0,0,0,0,0,0
